No.	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	SRA_Run_URL	BioProject_URL	BioSample_URL	SRA_Experiment_URL	Download_URL	_source_line	_repair_note
333	SRR15694605	2021-12-07 05:25:02	2021-09-02 04:43:02	28246326	6871936022	28246326	243	2374		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694605/SRR15694605.lite.1	SRX11990591	CD-T1-R4-Library_S30	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930404	SAMN20114735	simple	13443	Coffea arabica	CD-T1-R4							no					NESTLE RESEARCH	SRA1287842		public	9EE76029AF905B50D3C9701DECC81D55	21F59B88807B0853CBE1111562743A72	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694605	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114735	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990591	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694605/SRR15694605.lite.1	257	
334	SRR15694606	2021-12-07 05:25:02	2021-09-02 05:06:07	30844325	7485759378	30844325	242	2593		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694606/SRR15694606.lite.1	SRX11990590	CD-T1-R3-Library_S29	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930403	SAMN20114734	simple	13443	Coffea arabica	CD-T1-R3							no					NESTLE RESEARCH	SRA1287842		public	C7BBFD41B2018491FC9CBED935549614	A9AA693C16DAC2F14C8D859653B453DF	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694606	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114734	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990590	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694606/SRR15694606.lite.1	258	
335	SRR15694607	2021-12-07 05:25:02	2021-09-02 04:51:08	30976226	7530698329	30976226	243	2622		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694607/SRR15694607.lite.1	SRX11990589	CD-T1-R2-Library_S28	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930402	SAMN20114733	simple	13443	Coffea arabica	CD-T1-R2							no					NESTLE RESEARCH	SRA1287842		public	2CCFEA1B0CB671DBBEB09C88153DF8E1	0EF383ED09642D01495141DCFDAF1781	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694607	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114733	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990589	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694607/SRR15694607.lite.1	259	
336	SRR15694608	2021-12-07 05:25:02	2021-09-02 04:48:00	29579059	7115561630	29579059	240	2450		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR015/15694/SRR15694608/SRR15694608.lite.1	SRX11990588	CD-T1-R1-Library_S52	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930401	SAMN20114732	simple	13443	Coffea arabica	CD-T1-R1							no					NESTLE RESEARCH	SRA1287842		public	7D73353D63950C93F2B8B19DF0016702	A39B182096215ED94BFC8829D7EED642	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694608	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114732	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990588	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR015/15694/SRR15694608/SRR15694608.lite.1	260	
337	SRR15694609	2021-12-07 05:25:02	2021-09-02 04:45:49	26390586	6366825193	26390586	241	2179		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694609/SRR15694609.lite.1	SRX11990587	CR-R4-Library_S50	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930400	SAMN20114731	simple	13443	Coffea arabica	CR-R4							no					NESTLE RESEARCH	SRA1287842		public	473397D6850AE30AC8E8559B348A1EFA	324C621B3985ED62A873F018E2E36357	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694609	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114731	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990587	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694609/SRR15694609.lite.1	261	
338	SRR15694610	2021-12-07 05:25:02	2021-09-02 04:43:34	29555005	7123176295	29555005	241	2460		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694610/SRR15694610.lite.1	SRX11990586	CR-R3-Library_S48	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930399	SAMN20114730	simple	13443	Coffea arabica	CR-R3							no					NESTLE RESEARCH	SRA1287842		public	4B2B7CA84E95BC3D0D3C119630FA9F08	2E7EED13F3A6C592B9C170FF44A7F1C0	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694610	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114730	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990586	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694610/SRR15694610.lite.1	262	
339	SRR15694611	2021-12-07 05:25:02	2021-09-02 04:50:10	30418591	7317733607	30418591	240	2511		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15694/SRR15694611/SRR15694611.lite.1	SRX11990585	CR-R2-Library_S27	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930398	SAMN20114729	simple	13443	Coffea arabica	CR-R2							no					NESTLE RESEARCH	SRA1287842		public	4ED2BDC94D5A5447281DD793DDD663A7	E22B3F7866E2F94CF1C306EF9FCFD18E	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694611	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114729	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990585	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15694/SRR15694611/SRR15694611.lite.1	263	
340	SRR15694612	2021-12-07 05:25:02	2021-09-02 04:46:42	28774651	6953611777	28774651	241	2381		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694612/SRR15694612.lite.1	SRX11990584	CR-R1-Library_S26	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930397	SAMN20114728	simple	13443	Coffea arabica	CR-R1							no					NESTLE RESEARCH	SRA1287842		public	C48B977A089A18A9DB68672A33A348E0	629CB90BC43B25AA88C042AA0E705716	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694612	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114728	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990584	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694612/SRR15694612.lite.1	264	
341	SRR15694613	2021-12-07 05:25:02	2021-09-02 04:45:30	26884380	6497495408	26884380	241	2210		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694613/SRR15694613.lite.1	SRX11990583	CS-R4-Library_S25	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930396	SAMN20114727	simple	13443	Coffea arabica	CS-R4							no					NESTLE RESEARCH	SRA1287842		public	70FD9E0AEB8313C8C19158144735B8BC	84E26C0C24FF7B0862055502CAFCE426	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694613	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114727	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990583	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694613/SRR15694613.lite.1	265	
342	SRR15694614	2021-12-07 05:25:02	2021-09-02 04:47:47	28951396	6998857197	28951396	241	2394		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694614/SRR15694614.lite.1	SRX11990582	L-T0-R4-Library_S4	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930395	SAMN20114700	simple	13443	Coffea arabica	L-T0-R4							no					NESTLE RESEARCH	SRA1287842		public	4729E43C2CEE8CA62959862A132E099D	41C9194F9A936ECC32666E4952C42B5F	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694614	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114700	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990582	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694614/SRR15694614.lite.1	266	
343	SRR15694615	2021-12-07 05:25:02	2021-09-02 04:43:48	30415766	7393330135	30415766	243	2512		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694615/SRR15694615.lite.1	SRX11990581	CS-R3-Library_S24	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930394	SAMN20114726	simple	13443	Coffea arabica	CS-R3							no					NESTLE RESEARCH	SRA1287842		public	0DE85BB127D0B24BEBB1C6B85B5C47B3	5CACF6FDE8B81F4F6F0A60A6C4692F72	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694615	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114726	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990581	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694615/SRR15694615.lite.1	267	
344	SRR15694616	2021-12-07 05:25:02	2021-09-02 04:46:08	32641163	7983356636	32641163	244	2708		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694616/SRR15694616.lite.1	SRX11990580	CS-R2-Library_S23	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930393	SAMN20114725	simple	13443	Coffea arabica	CS-R2							no					NESTLE RESEARCH	SRA1287842		public	D8937C3103C4CAA12435FCB1BEB82843	7F58A9C31A443BC2C40C4A393D3FE97D	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694616	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114725	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990580	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694616/SRR15694616.lite.1	268	
345	SRR15694617	2021-12-07 05:25:02	2021-09-02 04:51:08	34784828	8437491558	34784828	242	2861		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15694/SRR15694617/SRR15694617.lite.1	SRX11990579	CS-R1-Library_S22	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930392	SAMN20114724	simple	13443	Coffea arabica	CS-R1							no					NESTLE RESEARCH	SRA1287842		public	FC5D97DF8485348D318BE126020E179A	91D66CDE6A6904DFB816BA7C68A2A588	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694617	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114724	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990579	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15694/SRR15694617/SRR15694617.lite.1	269	
346	SRR15694618	2021-12-07 05:25:02	2021-09-02 04:44:19	29922523	7295215579	29922523	243	2492		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694618/SRR15694618.lite.1	SRX11990578	CE-R4-Library_S21	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930391	SAMN20114723	simple	13443	Coffea arabica	CE-R4							no					NESTLE RESEARCH	SRA1287842		public	BD0CCF901D0167669A9EAFB174F0F981	19B498E3134A7EF333B6CDE7F10DB9DE	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694618	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114723	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990578	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694618/SRR15694618.lite.1	270	
347	SRR15694619	2021-12-07 05:25:02	2021-09-02 04:46:16	34260684	8373785863	34260684	244	2868		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15694/SRR15694619/SRR15694619.lite.1	SRX11990577	CE-R3-Library_S20	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930390	SAMN20114722	simple	13443	Coffea arabica	CE-R3							no					NESTLE RESEARCH	SRA1287842		public	13E86989BD27BD87932E09DC29FA93C3	8B8592867501136726DD1AB499BDFF93	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694619	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114722	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990577	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15694/SRR15694619/SRR15694619.lite.1	271	
348	SRR15694620	2021-12-07 05:25:02	2021-09-02 04:44:25	30298080	7395169213	30298080	244	2529		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694620/SRR15694620.lite.1	SRX11990576	CE-R2-Library_S19	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930389	SAMN20114721	simple	13443	Coffea arabica	CE-R2							no					NESTLE RESEARCH	SRA1287842		public	C3DC84B9BF953FB872EAF1EE59805CF0	998AB1539900DD43212526BD20A9E363	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694620	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114721	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990576	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694620/SRR15694620.lite.1	272	
349	SRR15694621	2021-12-07 05:25:02	2021-09-02 04:43:34	27398527	6614369742	27398527	241	2279		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR015/15694/SRR15694621/SRR15694621.lite.1	SRX11990575	CE-R1-Library_S59	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930388	SAMN20114720	simple	13443	Coffea arabica	CE-R1							no					NESTLE RESEARCH	SRA1287842		public	D72326F67A527AC87E2E109E92A1F6C7	7049CD389DA65B245AEA919B6DA8B163	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694621	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114720	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990575	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR015/15694/SRR15694621/SRR15694621.lite.1	273	
350	SRR15694622	2021-12-07 05:25:02	2021-09-02 04:44:04	27564879	6615050952	27564879	239	2281		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694622/SRR15694622.lite.1	SRX11990574	LD-T10-R3-Library_S56	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930387	SAMN20114719	simple	13443	Coffea arabica	LD-T10-R3							no					NESTLE RESEARCH	SRA1287842		public	25B015D3E07485ACC581E6AAE03EC7C6	4CD5F55F1B3DC08270C41331BCEA16D2	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694622	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114719	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990574	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15694/SRR15694622/SRR15694622.lite.1	274	
351	SRR15694623	2021-12-07 05:25:02	2021-09-02 04:58:15	30375916	7319810912	30375916	240	2538		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694623/SRR15694623.lite.1	SRX11990573	LD-T10-R2-Library_S53	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930386	SAMN20114718	simple	13443	Coffea arabica	LD-T10-R2							no					NESTLE RESEARCH	SRA1287842		public	AFF90B4B543B2A91D9728D6F9571FAA2	6FFF291D603FB539A6F6645B4FCA4C1D	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694623	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114718	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990573	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694623/SRR15694623.lite.1	275	
352	SRR15694624	2021-12-07 05:25:02	2021-09-02 04:42:51	27830910	6661310466	27830910	239	2341		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694624/SRR15694624.lite.1	SRX11990572	LD-T10-R1-Library_S18	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930385	SAMN20114717	simple	13443	Coffea arabica	LD-T10-R1							no					NESTLE RESEARCH	SRA1287842		public	4C92EE4C3AF20996FA86D7C2D114D16B	64CC522767930DC1F9BB19D66E941245	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694624	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114717	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990572	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15694/SRR15694624/SRR15694624.lite.1	276	
353	SRR15694625	2021-12-07 05:25:02	2021-09-02 04:44:46	26445050	6385476907	26445050	241	2192		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694625/SRR15694625.lite.1	SRX11990571	L-T0-R3-Library_S3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930384	SAMN20114699	simple	13443	Coffea arabica	L-T0-R3							no					NESTLE RESEARCH	SRA1287842		public	0AA2FEE443533CFF895E976ACECA6763	FCCA731F8D022E180EFED154C7E210DD	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694625	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114699	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990571	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694625/SRR15694625.lite.1	277	
354	SRR15694626	2021-12-07 05:25:02	2021-09-02 04:43:56	27998951	6785686358	27998951	242	2341		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694626/SRR15694626.lite.1	SRX11990570	LD-T5-R4-Library_S17	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930383	SAMN20114716	simple	13443	Coffea arabica	LD-T5-R4							no					NESTLE RESEARCH	SRA1287842		public	29A0BF2ECC9B71813B0322EADF3E8CF7	A29A91D09E6FC0D39AF19767D901D2F6	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694626	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114716	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990570	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694626/SRR15694626.lite.1	278	
355	SRR15694627	2021-12-07 05:25:02	2021-09-02 04:43:30	27668873	6715457249	27668873	242	2309		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15694/SRR15694627/SRR15694627.lite.1	SRX11990569	LD-T5-R3-Library_S16	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930382	SAMN20114715	simple	13443	Coffea arabica	LD-T5-R3							no					NESTLE RESEARCH	SRA1287842		public	207D38100FE2732D1CE3F4EC3FACDC5B	77D3ACAEBDE488F05469A5FF9C85742C	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694627	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114715	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990569	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15694/SRR15694627/SRR15694627.lite.1	279	
356	SRR15694628	2021-12-07 05:25:02	2021-09-02 04:44:25	29495905	7145409067	29495905	242	2456		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694628/SRR15694628.lite.1	SRX11990568	LD-T5-R2-Library_S15	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930381	SAMN20114714	simple	13443	Coffea arabica	LD-T5-R2							no					NESTLE RESEARCH	SRA1287842		public	8E4C1D2ACE244C272E02CE4BC0C7D0DC	E8B440A85B375BC1B5641D3D095C5F10	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694628	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114714	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990568	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15694/SRR15694628/SRR15694628.lite.1	280	
357	SRR15694629	2021-12-07 05:25:02	2021-09-02 04:45:05	28890032	7000938251	28890032	242	2419		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR015/15694/SRR15694629/SRR15694629.lite.1	SRX11990567	LD-T5-R1-Library_S14	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930380	SAMN20114713	simple	13443	Coffea arabica	LD-T5-R1							no					NESTLE RESEARCH	SRA1287842		public	AED386605F1E67EE8865F2A37C75104E	AF664E8B1CA620144AE6793615968585	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694629	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114713	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990567	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR015/15694/SRR15694629/SRR15694629.lite.1	281	
358	SRR15694630	2021-12-07 05:25:02	2021-09-02 04:50:19	32762181	7954842453	32762181	242	2718		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15694/SRR15694630/SRR15694630.lite.1	SRX11990566	LD-T2-R4-Library_S13	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP334252	PRJNA744419		744419	SRS9930379	SAMN20114712	simple	13443	Coffea arabica	LD-T2-R4							no					NESTLE RESEARCH	SRA1287842		public	572E00D7EF583276199101C3FF459C10	BAF87827995AE0123E99A778FA7AAE1F	https://www.ncbi.nlm.nih.gov/sra/?term=SRR15694630	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA744419	https://www.ncbi.nlm.nih.gov/biosample/SAMN20114712	https://www.ncbi.nlm.nih.gov/sra/?term=SRX11990566	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15694/SRR15694630/SRR15694630.lite.1	282	
